countryName,reportingYear,pollutant,emissions
Italy,2021,Fluorides (as total F),755020.9299
Italy,2021,Halogenated organic compounds (as AOX),14343.0279
Italy,2021,Heptachlor,29.995
Italy,2021,Hexabromobiphenyl,0.7
Italy,2021,Hexachlorobenzene (HCB),999.2939
Italy,2021,Hexachlorobutadiene (HCBD),1062.5085
Italy,2021,Isodrin,56.3186
Italy,2021,Lead and compounds (as Pb),39427.0732
Italy,2021,Lindane,28.863
Italy,2021,Mercury and compounds (as Hg),765.1498
Italy,2021,Naphthalene,371.49
Italy,2021,Nickel and compounds (as Ni),70174.5744
Italy,2021,Nonylphenol and Nonylphenol ethoxylates,542.5738
Italy,2021,Octylphenols and Octylphenol ethoxylates,786.7249
Italy,2021,Organotin compounds (as total Sn),982.01
Italy,2021,Pentachlorobenzene,1.81
Italy,2021,Pentachlorophenol (PCP),39.54
Italy,2021,Phenols (as total C),52411.9061
Italy,2021,Polycyclic aromatic hydrocarbons (PAHs),1234.8959
Italy,2021,Simazine,20.173
Italy,2021,Tetrachloroethylene,1210.7815
Italy,2021,Tetrachloromethane (TCM),1479.111
Italy,2021,Toluene,1873.601
Italy,2021,Total nitrogen,23334000.8
Italy,2021,Total organic carbon(as total C or COD/3) (TOC),81018718.7
Italy,2021,Total phosphorus,2769697.6876
Italy,2021,Toxaphene,14
Italy,2021,Tributyltin and compounds,14
Italy,2021,Trichlorobenzenes (TCB),490.2396
Italy,2021,Trichloroethylene (TRI),1896.2717
Italy,2021,Trichloromethane,2230.5286
Italy,2021,Trifluralin,20.173
Italy,2021,Triphenyltin and compounds,14
Italy,2021,Vinyl chloride,99.4267
Italy,2021,Xylenes,1425.38
Italy,2021,Zinc and compounds (as Zn),173777.4465
Latvia,2007,Arsenic and compounds (as As),15.4
Latvia,2007,Cadmium and compounds (as Cd),6.5
Latvia,2007,Chromium and compounds (as Cr),3144
Latvia,2007,Copper and compounds (as Cu),3159
Latvia,2007,Lead and compounds (as Pb),2346
Latvia,2007,Mercury and compounds (as Hg),7.4
Latvia,2007,Nickel and compounds (as Ni),355
Latvia,2007,Phenols (as total C),295
Latvia,2007,Total nitrogen,3515900
Latvia,2007,Total organic carbon(as total C or COD/3) (TOC),1857000
Latvia,2007,Total phosphorus,216500
Latvia,2007,Zinc and compounds (as Zn),6438
Latvia,2008,Arsenic and compounds (as As),10
Latvia,2008,Cadmium and compounds (as Cd),70
Latvia,2008,Chromium and compounds (as Cr),220
Latvia,2008,Copper and compounds (as Cu),450
Latvia,2008,Lead and compounds (as Pb),70
Latvia,2008,Mercury and compounds (as Hg),10
Latvia,2008,Nickel and compounds (as Ni),310
Latvia,2008,Phenols (as total C),190
Latvia,2008,Total nitrogen,2400000
Latvia,2008,Total organic carbon(as total C or COD/3) (TOC),1690000
Latvia,2008,Total phosphorus,148000
Latvia,2008,Zinc and compounds (as Zn),2240
Latvia,2009,Arsenic and compounds (as As),5.3
Latvia,2009,Cadmium and compounds (as Cd),5.3
Latvia,2009,Chromium and compounds (as Cr),146
Latvia,2009,Copper and compounds (as Cu),410
Latvia,2009,Lead and compounds (as Pb),112
Latvia,2009,Mercury and compounds (as Hg),6.4
Latvia,2009,Nickel and compounds (as Ni),353
Latvia,2009,Phenols (as total C),124
Latvia,2009,Total nitrogen,1262800
Latvia,2009,Total organic carbon(as total C or COD/3) (TOC),2710000
Latvia,2009,Total phosphorus,50400
Latvia,2009,Zinc and compounds (as Zn),2460
Latvia,2010,Arsenic and compounds (as As),6
Latvia,2010,Cadmium and compounds (as Cd),7
Latvia,2010,Chromium and compounds (as Cr),278
Latvia,2010,Copper and compounds (as Cu),566
Latvia,2010,Lead and compounds (as Pb),145
Latvia,2010,Mercury and compounds (as Hg),9
Latvia,2010,Nickel and compounds (as Ni),271
Latvia,2010,Phenols (as total C),141
Latvia,2010,Total nitrogen,1090000
Latvia,2010,Total phosphorus,43600
Latvia,2010,Zinc and compounds (as Zn),3660
Latvia,2011,Arsenic and compounds (as As),8.2
Latvia,2011,Chromium and compounds (as Cr),264
Latvia,2011,Copper and compounds (as Cu),791
Latvia,2011,Lead and compounds (as Pb),243
Latvia,2011,Mercury and compounds (as Hg),9
Latvia,2011,Nickel and compounds (as Ni),336
Latvia,2011,Total nitrogen,1410000
Latvia,2011,Total organic carbon(as total C or COD/3) (TOC),2060000
Latvia,2011,Total phosphorus,87800
Latvia,2011,Zinc and compounds (as Zn),4020
Latvia,2012,Arsenic and compounds (as As),23.5
Latvia,2012,Cadmium and compounds (as Cd),5
Latvia,2012,Chromium and compounds (as Cr),109
Latvia,2012,Copper and compounds (as Cu),911
Latvia,2012,Lead and compounds (as Pb),120
Latvia,2012,Mercury and compounds (as Hg),8
Latvia,2012,Nickel and compounds (as Ni),290
Latvia,2012,Phenols (as total C),117
Latvia,2012,Total nitrogen,1240000
Latvia,2012,Total organic carbon(as total C or COD/3) (TOC),1490000
Latvia,2012,Total phosphorus,97300
Latvia,2012,Zinc and compounds (as Zn),3430
Latvia,2013,Arsenic and compounds (as As),18.8
Latvia,2013,Cadmium and compounds (as Cd),8.2
Latvia,2013,Chromium and compounds (as Cr),174
Latvia,2013,Copper and compounds (as Cu),605
Latvia,2013,Lead and compounds (as Pb),88.3
Latvia,2013,Mercury and compounds (as Hg),13.8
Latvia,2013,Nickel and compounds (as Ni),402
Latvia,2013,Phenols (as total C),471
Latvia,2013,Total nitrogen,704000
Latvia,2013,Total organic carbon(as total C or COD/3) (TOC),1070000
Latvia,2013,Total phosphorus,61800
Latvia,2013,Zinc and compounds (as Zn),2280
Latvia,2014,Arsenic and compounds (as As),49
Latvia,2014,Cadmium and compounds (as Cd),5
Latvia,2014,Chromium and compounds (as Cr),179
Latvia,2014,Copper and compounds (as Cu),1060
Latvia,2014,Lead and compounds (as Pb),65.2
Latvia,2014,Mercury and compounds (as Hg),5
Latvia,2014,Nickel and compounds (as Ni),312.8
Latvia,2014,Phenols (as total C),71
Latvia,2014,Total nitrogen,511000
Latvia,2014,Total organic carbon(as total C or COD/3) (TOC),3090000
Latvia,2014,Total phosphorus,63100
Latvia,2014,Zinc and compounds (as Zn),3070
Latvia,2015,Arsenic and compounds (as As),22.4
Latvia,2015,Cadmium and compounds (as Cd),7.6
Latvia,2015,Chromium and compounds (as Cr),117
Latvia,2015,Copper and compounds (as Cu),361
Latvia,2015,Lead and compounds (as Pb),68.8
Latvia,2015,Mercury and compounds (as Hg),5.3
Latvia,2015,Nickel and compounds (as Ni),509
Latvia,2015,Phenols (as total C),163
Latvia,2015,Total nitrogen,550000
Latvia,2015,Total organic carbon(as total C or COD/3) (TOC),1040000
Latvia,2015,Total phosphorus,68900
Latvia,2015,Zinc and compounds (as Zn),2260
Latvia,2016,Arsenic and compounds (as As),18.4
Latvia,2016,Cadmium and compounds (as Cd),12.5
Latvia,2016,Chromium and compounds (as Cr),173.5
Latvia,2016,Copper and compounds (as Cu),635
Latvia,2016,Lead and compounds (as Pb),98
Latvia,2016,Mercury and compounds (as Hg),7.3
Latvia,2016,Nickel and compounds (as Ni),465.8
Latvia,2016,Phenols (as total C),322
Latvia,2016,Total nitrogen,565000
Latvia,2016,Total organic carbon(as total C or COD/3) (TOC),1090000
Latvia,2016,Total phosphorus,58000
Latvia,2016,Zinc and compounds (as Zn),970
Latvia,2017,Arsenic and compounds (as As),15.9
Latvia,2017,Cadmium and compounds (as Cd),7.5
Latvia,2017,Chromium and compounds (as Cr),162
Latvia,2017,Copper and compounds (as Cu),597
Latvia,2017,Lead and compounds (as Pb),75.4
Latvia,2017,Mercury and compounds (as Hg),5.7
Latvia,2017,Nickel and compounds (as Ni),488
Latvia,2017,Phenols (as total C),70
Latvia,2017,Total nitrogen,505000
Latvia,2017,Total organic carbon(as total C or COD/3) (TOC),1250000
Latvia,2017,Total phosphorus,57700
Latvia,2017,Zinc and compounds (as Zn),1620
Latvia,2018,Arsenic and compounds (as As),13.9
Latvia,2018,Cadmium and compounds (as Cd),6.9
Latvia,2018,Chromium and compounds (as Cr),162
Latvia,2018,Copper and compounds (as Cu),595.4
Latvia,2018,Lead and compounds (as Pb),133.2
Latvia,2018,Mercury and compounds (as Hg),23.6
Latvia,2018,Nickel and compounds (as Ni),332
Latvia,2018,Phenols (as total C),147
Latvia,2018,Total nitrogen,517000
Latvia,2018,Total organic carbon(as total C or COD/3) (TOC),1370000
Latvia,2018,Total phosphorus,54800
Latvia,2018,Zinc and compounds (as Zn),2810
Latvia,2019,Arsenic and compounds (as As),23.6
Latvia,2019,Cadmium and compounds (as Cd),6.7
Latvia,2019,Chromium and compounds (as Cr),146
Latvia,2019,Copper and compounds (as Cu),533
Latvia,2019,Lead and compounds (as Pb),89.3
Latvia,2019,Mercury and compounds (as Hg),6.7
Latvia,2019,Nickel and compounds (as Ni),289
Latvia,2019,Phenols (as total C),131
Latvia,2019,Total nitrogen,545000
Latvia,2019,Total organic carbon(as total C or COD/3) (TOC),1340000
Latvia,2019,Total phosphorus,55100
Latvia,2019,Zinc and compounds (as Zn),1300
Latvia,2020,Arsenic and compounds (as As),53
Latvia,2020,Cadmium and compounds (as Cd),6.17
Latvia,2020,Chromium and compounds (as Cr),145
Latvia,2020,Copper and compounds (as Cu),916
Latvia,2020,Lead and compounds (as Pb),84.8
Latvia,2020,Mercury and compounds (as Hg),7.32
Latvia,2020,Nickel and compounds (as Ni),652
Latvia,2020,Phenols (as total C),64
Latvia,2020,Total nitrogen,373000
Latvia,2020,Total organic carbon(as total C or COD/3) (TOC),1110000
Latvia,2020,Total phosphorus,40100
Latvia,2020,Zinc and compounds (as Zn),1469
Latvia,2021,Arsenic and compounds (as As),35.5
Latvia,2021,Cadmium and compounds (as Cd),10
Latvia,2021,Chromium and compounds (as Cr),215
Latvia,2021,Copper and compounds (as Cu),306
Latvia,2021,Lead and compounds (as Pb),399
Latvia,2021,Mercury and compounds (as Hg),3.95
Latvia,2021,Nickel and compounds (as Ni),449.8
Latvia,2021,Phenols (as total C),126
Latvia,2021,Total nitrogen,358000
Latvia,2021,Total organic carbon(as total C or COD/3) (TOC),849000
Latvia,2021,Total phosphorus,31300
Latvia,2021,Zinc and compounds (as Zn),1850
Lithuania,2007,Arsenic and compounds (as As),52
Lithuania,2007,Cadmium and compounds (as Cd),5
Lithuania,2007,Chlorides (as total Cl),5270000
Lithuania,2007,Chromium and compounds (as Cr),755
Lithuania,2007,Copper and compounds (as Cu),3824
Lithuania,2007,Fluorides (as total F),7540
Lithuania,2007,Lead and compounds (as Pb),104
Lithuania,2007,Mercury and compounds (as Hg),23.2
Lithuania,2007,Nickel and compounds (as Ni),2011.6
Lithuania,2007,Total nitrogen,1857000
Lithuania,2007,Total organic carbon(as total C or COD/3) (TOC),118000
Lithuania,2007,Total phosphorus,129760
Lithuania,2007,Zinc and compounds (as Zn),6474
Lithuania,2008,Chlorides (as total Cl),9870000
Lithuania,2008,Chromium and compounds (as Cr),852
Lithuania,2008,Copper and compounds (as Cu),2421
Lithuania,2008,Fluorides (as total F),3280
Lithuania,2008,Lead and compounds (as Pb),140
Lithuania,2008,Mercury and compounds (as Hg),12
Lithuania,2008,Nickel and compounds (as Ni),665
Lithuania,2008,Total nitrogen,1290700
Lithuania,2008,Total organic carbon(as total C or COD/3) (TOC),104000
Lithuania,2008,Total phosphorus,70690
Lithuania,2008,Zinc and compounds (as Zn),9706
Lithuania,2009,Arsenic and compounds (as As),44
Lithuania,2009,Chlorides (as total Cl),9620000
Lithuania,2009,Chromium and compounds (as Cr),615.7
Lithuania,2009,Copper and compounds (as Cu),941.8
Lithuania,2009,Fluorides (as total F),6390
Lithuania,2009,Lead and compounds (as Pb),52
Lithuania,2009,Mercury and compounds (as Hg),13
Lithuania,2009,Nickel and compounds (as Ni),1076
Lithuania,2009,Total nitrogen,1015500
Lithuania,2009,Total organic carbon(as total C or COD/3) (TOC),104000
Lithuania,2009,Total phosphorus,44960
Lithuania,2009,Zinc and compounds (as Zn),6689
Lithuania,2010,Arsenic and compounds (as As),51
Lithuania,2010,Cadmium and compounds (as Cd),7
Lithuania,2010,Chlorides (as total Cl),7300000
Lithuania,2010,Chromium and compounds (as Cr),334
Lithuania,2010,Copper and compounds (as Cu),1085.9
Lithuania,2010,Fluorides (as total F),6750
Lithuania,2010,Lead and compounds (as Pb),45
Lithuania,2010,Mercury and compounds (as Hg),8
Lithuania,2010,Nickel and compounds (as Ni),910
Lithuania,2010,Total nitrogen,993500
Lithuania,2010,Total organic carbon(as total C or COD/3) (TOC),394000
Lithuania,2010,Total phosphorus,31870
Lithuania,2010,Zinc and compounds (as Zn),6839
Lithuania,2011,Chlorides (as total Cl),10140000
Lithuania,2011,Chromium and compounds (as Cr),227
Lithuania,2011,Copper and compounds (as Cu),301.2
Lithuania,2011,Fluorides (as total F),4770
Lithuania,2011,Lead and compounds (as Pb),150.9
Lithuania,2011,Mercury and compounds (as Hg),13.6
Lithuania,2011,Nickel and compounds (as Ni),465.7
Lithuania,2011,Total nitrogen,1115500
Lithuania,2011,Total organic carbon(as total C or COD/3) (TOC),384000
Lithuania,2011,Total phosphorus,53080
Lithuania,2011,Zinc and compounds (as Zn),5705
Lithuania,2012,Chlorides (as total Cl),4380000
Lithuania,2012,Chromium and compounds (as Cr),172.7
Lithuania,2012,Copper and compounds (as Cu),351
Lithuania,2012,Fluorides (as total F),2890
Lithuania,2012,Mercury and compounds (as Hg),1.5
Lithuania,2012,Nickel and compounds (as Ni),333
Lithuania,2012,Total nitrogen,554700
Lithuania,2012,Total organic carbon(as total C or COD/3) (TOC),374000
Lithuania,2012,Total phosphorus,17890
Lithuania,2012,Zinc and compounds (as Zn),2731
Lithuania,2013,Chlorides (as total Cl),4860000
Lithuania,2013,Copper and compounds (as Cu),222
Lithuania,2013,Fluorides (as total F),2740
Lithuania,2013,Lead and compounds (as Pb),75.6
Lithuania,2013,Nickel and compounds (as Ni),141.5
Lithuania,2013,Total nitrogen,1227300
Lithuania,2013,Total organic carbon(as total C or COD/3) (TOC),332600
Lithuania,2013,Total phosphorus,18590
Lithuania,2013,Zinc and compounds (as Zn),2534
Lithuania,2014,Cadmium and compounds (as Cd),46
Lithuania,2014,Copper and compounds (as Cu),104
Lithuania,2014,Fluorides (as total F),2480
Lithuania,2014,Mercury and compounds (as Hg),1
Lithuania,2014,Nickel and compounds (as Ni),86.1
Lithuania,2014,Total nitrogen,534200
Lithuania,2014,Total phosphorus,16900
Lithuania,2014,Zinc and compounds (as Zn),1515
Lithuania,2015,Chlorides (as total Cl),6650000
Lithuania,2015,Chromium and compounds (as Cr),410
Lithuania,2015,Copper and compounds (as Cu),750.6
Lithuania,2015,Di-(2-ethyl hexyl) phthalate (DEHP),4.1
Lithuania,2015,Fluorides (as total F),5230
Lithuania,2015,Lead and compounds (as Pb),33.4
Lithuania,2015,Mercury and compounds (as Hg),5.2
Lithuania,2015,Nickel and compounds (as Ni),229.2
Lithuania,2015,Organotin compounds (as total Sn),872
Lithuania,2015,Total nitrogen,994800
Lithuania,2015,Total organic carbon(as total C or COD/3) (TOC),90300
Lithuania,2015,Total phosphorus,38320
Lithuania,2015,Zinc and compounds (as Zn),2251
Lithuania,2016,Chlorides (as total Cl),9360000
Lithuania,2016,Chromium and compounds (as Cr),284
Lithuania,2016,Copper and compounds (as Cu),166.2
Lithuania,2016,Di-(2-ethyl hexyl) phthalate (DEHP),6
Lithuania,2016,Fluorides (as total F),3330
Lithuania,2016,Mercury and compounds (as Hg),1.2
Lithuania,2016,Nickel and compounds (as Ni),509.3
Lithuania,2016,Organotin compounds (as total Sn),873
Lithuania,2016,Total nitrogen,1221800
Lithuania,2016,Total organic carbon(as total C or COD/3) (TOC),104000
Lithuania,2016,Total phosphorus,47600
Lithuania,2016,Zinc and compounds (as Zn),3835
Lithuania,2017,Chlorides (as total Cl),6750000
Lithuania,2017,Chromium and compounds (as Cr),376
Lithuania,2017,Copper and compounds (as Cu),272
Lithuania,2017,Di-(2-ethyl hexyl) phthalate (DEHP),21.7
Lithuania,2017,Fluorides (as total F),8540
Lithuania,2017,Lead and compounds (as Pb),34.8
Lithuania,2017,Nickel and compounds (as Ni),507.7
Lithuania,2017,Total nitrogen,1336600
Lithuania,2017,Total organic carbon(as total C or COD/3) (TOC),163500
Lithuania,2017,Total phosphorus,53610
Lithuania,2017,Zinc and compounds (as Zn),5975
Lithuania,2018,Fluorides (as total F),3210
Lithuania,2018,Total nitrogen,153000
Lithuania,2018,Total phosphorus,26570
Lithuania,2018,Zinc and compounds (as Zn),122
Lithuania,2019,Total nitrogen,167000
Luxembourg,2007,Arsenic and compounds (as As),15
Luxembourg,2007,Copper and compounds (as Cu),249
Luxembourg,2007,Fluorides (as total F),14000
Luxembourg,2007,Lead and compounds (as Pb),128
Luxembourg,2007,Nickel and compounds (as Ni),21
Luxembourg,2007,Total nitrogen,479000
Luxembourg,2007,Total organic carbon(as total C or COD/3) (TOC),406000
Luxembourg,2007,Total phosphorus,23200
Luxembourg,2007,Zinc and compounds (as Zn),509
Luxembourg,2008,Arsenic and compounds (as As),13.6
Luxembourg,2008,Fluorides (as total F),8340
Luxembourg,2008,Lead and compounds (as Pb),188
Luxembourg,2008,Total nitrogen,569900
Luxembourg,2008,Total organic carbon(as total C or COD/3) (TOC),696800
Luxembourg,2008,Total phosphorus,43190
Luxembourg,2008,Zinc and compounds (as Zn),236
Luxembourg,2009,Arsenic and compounds (as As),12
Luxembourg,2009,Copper and compounds (as Cu),73.4
Luxembourg,2009,Fluorides (as total F),4840
Luxembourg,2009,Lead and compounds (as Pb),107
Luxembourg,2009,Nickel and compounds (as Ni),37
Luxembourg,2009,Total nitrogen,500000
Luxembourg,2009,Total organic carbon(as total C or COD/3) (TOC),916000
Luxembourg,2009,Total phosphorus,33900
Luxembourg,2009,Zinc and compounds (as Zn),287
Luxembourg,2010,Arsenic and compounds (as As),13.9
Luxembourg,2010,Copper and compounds (as Cu),82
Luxembourg,2010,Fluorides (as total F),5880
Luxembourg,2010,Lead and compounds (as Pb),134
Luxembourg,2010,Mercury and compounds (as Hg),7.29
Luxembourg,2010,Nickel and compounds (as Ni),35
Luxembourg,2010,Total nitrogen,387000
Luxembourg,2010,Total organic carbon(as total C or COD/3) (TOC),723000
Luxembourg,2010,Total phosphorus,31010
Luxembourg,2010,Zinc and compounds (as Zn),276
Luxembourg,2011,Arsenic and compounds (as As),12.55
Luxembourg,2011,Fluorides (as total F),4350
Luxembourg,2011,Lead and compounds (as Pb),158.8
Luxembourg,2011,Nickel and compounds (as Ni),39.3
Luxembourg,2011,Polycyclic aromatic hydrocarbons (PAHs),8
Luxembourg,2011,Total nitrogen,371000
Luxembourg,2011,Total organic carbon(as total C or COD/3) (TOC),475800
Luxembourg,2011,Total phosphorus,31300
Luxembourg,2011,Zinc and compounds (as Zn),240
Luxembourg,2012,Arsenic and compounds (as As),8.3
Luxembourg,2012,Fluorides (as total F),5170
Luxembourg,2012,Halogenated organic compounds (as AOX),1400
Luxembourg,2012,Lead and compounds (as Pb),20
Luxembourg,2012,Total nitrogen,233000
Luxembourg,2012,Total organic carbon(as total C or COD/3) (TOC),303000
Luxembourg,2012,Total phosphorus,19690
Luxembourg,2012,Zinc and compounds (as Zn),345
Luxembourg,2013,Arsenic and compounds (as As),9.94
Luxembourg,2013,Fluorides (as total F),4350
Luxembourg,2013,Lead and compounds (as Pb),28
Luxembourg,2013,Total nitrogen,217400
Luxembourg,2013,Total organic carbon(as total C or COD/3) (TOC),271000
Luxembourg,2013,Total phosphorus,21100
Luxembourg,2013,Zinc and compounds (as Zn),270
Luxembourg,2014,Arsenic and compounds (as As),7.94
Luxembourg,2014,Lead and compounds (as Pb),30.8
Luxembourg,2014,Nickel and compounds (as Ni),88.4
Luxembourg,2014,Phenols (as total C),24.4
Luxembourg,2014,Total nitrogen,213000
Luxembourg,2014,Total organic carbon(as total C or COD/3) (TOC),260000
Luxembourg,2014,Total phosphorus,20440
Luxembourg,2014,Zinc and compounds (as Zn),295
Luxembourg,2015,Arsenic and compounds (as As),6.6
Luxembourg,2015,Fluorides (as total F),7490
Luxembourg,2015,Lead and compounds (as Pb),53.4
Luxembourg,2015,Polycyclic aromatic hydrocarbons (PAHs),10.9
Luxembourg,2015,Total nitrogen,233000
Luxembourg,2015,Total organic carbon(as total C or COD/3) (TOC),281000
Luxembourg,2015,Total phosphorus,21600
Luxembourg,2015,Zinc and compounds (as Zn),384
Luxembourg,2016,Lead and compounds (as Pb),20.5
Luxembourg,2016,Total nitrogen,238000
Luxembourg,2016,Total organic carbon(as total C or COD/3) (TOC),281200
Luxembourg,2016,Total phosphorus,25200
Luxembourg,2016,Zinc and compounds (as Zn),902
Luxembourg,2017,Mercury and compounds (as Hg),98
Luxembourg,2017,Total nitrogen,248000
Luxembourg,2017,Total organic carbon(as total C or COD/3) (TOC),253000
Luxembourg,2017,Total phosphorus,11600
Luxembourg,2017,Zinc and compounds (as Zn),507
Luxembourg,2018,Total nitrogen,173600
Luxembourg,2018,Total organic carbon(as total C or COD/3) (TOC),211800
Luxembourg,2018,Total phosphorus,10800
Luxembourg,2018,Zinc and compounds (as Zn),270
Luxembourg,2019,Arsenic and compounds (as As),10
Luxembourg,2019,Total organic carbon(as total C or COD/3) (TOC),252000
Luxembourg,2019,Total phosphorus,11900
Luxembourg,2019,Zinc and compounds (as Zn),2250
Luxembourg,2020,Lead and compounds (as Pb),28
Luxembourg,2020,Nickel and compounds (as Ni),22.2
Luxembourg,2020,Total nitrogen,129000
Luxembourg,2020,Total organic carbon(as total C or COD/3) (TOC),170000
Luxembourg,2020,Total phosphorus,53500
Luxembourg,2020,Zinc and compounds (as Zn),281
Luxembourg,2021,Arsenic and compounds (as As),5.7
Luxembourg,2021,Lead and compounds (as Pb),33.6
Luxembourg,2021,Nickel and compounds (as Ni),45.7
Luxembourg,2021,Total nitrogen,105000
Luxembourg,2021,Total organic carbon(as total C or COD/3) (TOC),188000
Luxembourg,2021,Total phosphorus,12900
Luxembourg,2021,Zinc and compounds (as Zn),208
Malta,2007,Copper and compounds (as Cu),1071.6
Malta,2007,Lead and compounds (as Pb),22
Malta,2007,Total nitrogen,1926900
Malta,2007,Total organic carbon(as total C or COD/3) (TOC),17555000
Malta,2007,Total phosphorus,65760
Malta,2007,Zinc and compounds (as Zn),854
Malta,2008,Arsenic and compounds (as As),83.14
Malta,2008,Cadmium and compounds (as Cd),325
Malta,2008,Copper and compounds (as Cu),1458
Malta,2008,Fluorides (as total F),6130
Malta,2008,Lead and compounds (as Pb),1062.3
Malta,2008,Nickel and compounds (as Ni),405
